,ID,RA (J2000),Dec (J2000),UT Date,Mag,images,SDSS,Others,Followed,Last,LC,FC,Classification,SubClassification,Survey,tag
161,CSS160616:172101+334427,260.25491,33.74087,20160616.32,18.38,1606161320804161901,yes,16190,no,2016-11-04,16190,yes,HPM, 2MASS_J17210      ,CSS,4
162,CSS160616:115117+095826,177.82208,9.97402,20160616.19,17.13,1606161090634117514,yes,11751,no,2016-06-16,11751,yes,Blazar," SDSS mag 19,6    ",CSS,1
163,CSS160616:230630-050237,346.62671,-5.0437,20160616.4,15.67,1606160041244108573,yes,10857,no,2016-10-18,10857,yes,HPM, 2MASS_J230629      ,CSS,4
164,CSS160616:225559-052251,343.99498,-5.38075,20160616.4,18.74,1606160041234104042,yes,10404,no,2016-10-18,10404,yes,Unknown, SDSS mag >22    ,CSS,6
165,CSS160616:224243-051429,340.67793,-5.24146,20160616.4,17.92,1606160041224106591,yes,10659,no,2016-10-18,10659,yes,Flare," SDSS mag 22,0    ",CSS,3
166,CSS160616:220202-030717,330.50824,-3.12131,20160616.38,16.88,1606160041184142245,yes,14224,no,2016-11-01,14224,yes,Flare," SDSS mag 20,0    ",CSS,3
167,CSS160615:002833+294920,7.13772,29.82227,20160615.43,18.58,1606151290034128793,no,12879,no,2016-11-05,12879,yes,SN," SDSS mag 21,6    ",CSS,5
168,CSS160615:152721+213442,231.83884,21.578210000000002,20160615.29,18.91,1606151210784125497,yes,12549,no,2016-07-10,12549,yes,SN," SDSS mag 21,9    ",CSS,5
169,CSS160615:174311+170014,265.7963,17.004,20160615.34,18.6,1606151180914102935,yes,10293,no,2016-10-03,10293,yes,SN," (spec) SDSS mag 20,7   ",CSS,5
170,CSS160615:154208+172051,235.53195,17.34747,20160615.32,19.11,1606151180814106547,yes,10654,no,2016-09-05,10654,yes,SN," SDSS mag 20,9    ",CSS,5
171,CSS160614:135420+590122,208.58468,59.022859999999994,20160614.23,13.13,1606141570424135964,yes,13596,no,2016-07-13,13596,yes,HPM, LHS_2824      ,CSS,4
172,CSS160614:131429+484637,198.61943,48.77697,20160614.18,12.56,1606141490484110092,yes,11009,no,2016-07-10,11009,yes,HPM, LHS_2702      ,CSS,4
173,CSS160614:140203+461334,210.51295,46.22611,20160614.2,14.78,1606141460534112713,yes,11271,no,2016-07-07,11271,yes,CV," SDSS mag 19,6    ",CSS,2
174,CSS160614:131432+444139,198.63381,44.694179999999996,20160614.21,16.84,1606141430534127913,yes,12791,no,2016-07-10,12791,yes,CV," (SDSS_J1314) SDSS mag 15,3   ",CSS,2
175,CSS160613:144820+551729,222.08232,55.29152,20160613.33,18.82,1606131550474124364,yes,12436,no,2016-07-13,12436,yes,AGN," SDSS mag 20,0    ",CSS,0
176,CSS160613:224012+301917,340.04916000000003,30.3215,20160613.44,15.28,1606131291074153778,yes,15377,no,2016-11-07,15377,yes,CV," SDSS mag 22,3    ",CSS,2
177,CSS160608:233119+362130,352.82989,36.35822,20160608.44,15.63,1606081351044161455,no,16145,no,2016-11-08,16145,yes,HPM, LHS_3963      ,CSS,4
178,CSS160608:213606+154939,324.02487,15.8274,20160608.41,18.97,1606081151124152205,yes,15220,no,2016-11-06,15220,yes,Unknown, mag 22     ,CSS,6
179,CSS160608:135716+042432,209.31685,4.40888,20160608.17,19.09,1606081040754126106,yes,12610,no,2016-07-06,12610,yes,SN," SDSS mag 22,5    ",CSS,5
180,CSS160608:145438+001732,223.65725,0.29225999999999996,20160608.16,19.26,1606081010804105155,yes,10515,no,2016-07-07,10515,yes,Flare," SDSS mag 21,1    ",CSS,3
181,CSS160607:162521+574415,246.33677999999998,57.73755,20160607.34,18.4,1606071570494121794,yes,12179,no,2016-07-09,12179,yes,SN," (spec) SDSS mag 20,9   ",CSS,5
182,CSS160607:153712+231329,234.29801,23.22481,20160607.29,19.71,1606071230774110988,yes,11098,no,2016-07-15,11098,yes,AGN," SDSS mag 20,6    ",CSS,0
183,CSS160607:115430-041334,178.62548,-4.22623,20160607.16,19.65,1606070040644119152,no,11915,no,2016-06-07,11915,yes,SN?," mag >21,5     ",CSS,5
184,CSS160606:110623+180947,166.59725,18.16318,20160606.21,19.34,1606061180574115067,yes,11506,no,2016-06-16,11506,yes,SN?, SDSS mag >22    ,CSS,5
185,CSS160606:114255+125400,175.72755,12.89997,20160606.19,18.98,1606061120624122054,yes,12205,no,2016-06-15,12205,yes,Flare," SDSS mag 21,9    ",CSS,3
186,CSS160606:205821-133723,314.58609,-13.6231,20160606.45,17.95,1606060121114112143,yes,11214,no,2016-10-18,11214,yes,Flare, mag 21     ,CSS,3
187,CSS160605:113003+280648,172.51287,28.113359999999997,20160605.16,18.58,1606051260564134509,yes,13450,no,2016-06-16,13450,yes,CV," SDSS mag 21,8    ",CSS,2
188,CSS160605:150133-113825,225.38942000000003,-11.640139999999999,20160605.29,17.68,1606050120794145963,no,14596,no,2016-07-05,14596,yes,SN," (AT2016bvg) mag 20,0    ",CSS,5
189,CSS160605:133930-122058,204.87472,-12.3495,20160605.21,18.56,1606050120724127473,no,12747,no,2016-07-05,12747,yes,SN, mag 21     ,CSS,5
190,CSS160605:130101-011237,195.25583999999998,-1.2103899999999999,20160605.24,18.87,1606050010704121629,yes,12162,no,2016-07-07,12162,yes,SN," (AT2016cpu) SDSS mag 21,1   ",CSS,5
191,CSS160603:162117+441254,245.32238999999998,44.21499,20160603.44,13.34,1606031430654136549,yes,13654,no,2016-07-14,13654,yes,Merger/CV?," mag 15,1     ",CSS,8
192,CSS160603:154653+375415,236.71982000000003,37.90417,20160603.41,18.3,1606031380684117420,yes,11742,no,2016-07-14,11742,yes,CV," SDSS_J154652 mag 20,5    ",CSS,2
193,CSS160602:133428+330304,203.61792,33.05106,20160602.31,16.07,1606021320634125249,yes,12524,no,2016-07-14,12524,yes,HPM, 2MASS_J133429      ,CSS,4
194,CSS160602:131014+323114,197.5582,32.52069,20160602.31,16.42,1606021320614118438,yes,11843,no,2016-07-14,11843,yes,SN," SDSS (AT2016bdu) mag 20,9   ",CSS,5
195,CSS160531:115725+473325,179.35365,47.55692,20160531.26,19.12,1605311460454131367,yes,13136,no,2016-06-13,13136,yes,SN," SDSS mag 21,5    ",CSS,5
196,CSS160531:131312+022644,198.30129,2.44552,20160531.3,17.71,1605311010714131873,yes,13187,no,2016-06-05,13187,yes,HPM, 2MASS_J131313      ,CSS,4
197,CSS160531:110827-070419,167.11286,-7.071969999999999,20160531.17,18.04,1605310070594119120,no,11912,no,2016-05-31,11912,yes,CV, mag 21     ,CSS,2
198,CSS160530:145659+682116,224.24677000000003,68.35434000000001,20160530.35,18.15,1605301690314108377,no,10837,no,2016-07-07,10837,yes,SN," mag 20,5     ",CSS,5
199,CSS160530:100315+550518,150.81249,55.08835,20160530.22,18.75,1605301550324118990,yes,11899,no,2016-11-08,11899,yes,SN," SDSS mag 21,5    ",CSS,5
200,CSS160530:123133+495041,187.88669,49.84466,20160530.32,13.42,1605301490454126531,yes,12653,no,2016-05-30,12653,yes,HPM, LHS_2571      ,CSS,4
201,CSS160530:121346+484419,183.44161,48.7387,20160530.32,18.1,1605301490444110548,yes,11054,no,2016-05-30,11054,yes,AGN," SDSS mag 19,3    ",CSS,0
202,CSS160530:100805+465751,152.02003,46.9642,20160530.2,19.19,1605301460394125395,yes,12539,no,2016-11-08,12539,yes,SN," SDSS mag 21,8    ",CSS,5
203,CSS160529:101037+212602,152.65442,21.433770000000003,20160529.19,15.68,1605291210524121961,yes,12196,no,2016-11-10,12196,yes,HPM, LHS_2227      ,CSS,4
204,CSS160529:130415-054540,196.0612,-5.76106,20160529.25,18.77,1605290070704139171,no,13917,no,2016-07-07,13917,yes,SN," mag >21,5     ",CSS,5
205,CSS160529:110609-001430,166.53758,-0.24153000000000002,20160529.17,16.9,1605290010604136738,yes,13673,no,2016-05-29,13673,yes,CV?, SDSS mag >22    ,CSS,2
206,CSS160528:101805+100415,154.51995,10.0707,20160528.19,17.72,1605281090554119624,yes,11962,no,2016-06-05,11962,yes,SN," SDSS mag 21,2    ",CSS,5
207,CSS160528:115054+021826,177.727,2.30717,20160528.21,16.96,1605281010644131002,yes,13100,no,2016-06-15,13100,yes,SN," (2016cbx) mag 22,3    ",CSS,5
208,CSS160528:135707-141429,209.27737,-14.2413,20160528.26,16.01,1605280150734147409,no,14740,no,2016-06-02,14740,yes,Flare, mag >21     ,CSS,3
209,CSS160528:162350-121731,245.9603,-12.292,20160528.37,17.24,1605280120874164002,yes,16400,no,2016-06-14,16400,yes,CV," SDSS mag 19,3    ",CSS,2
210,CSS160527:131331+433147,198.37811000000002,43.52963,20160527.23,17.38,1605271430534116270,yes,11627,no,2016-07-10,11627,yes,SN," SDSS mag 18,5    ",CSS,5
211,CSS160527:161502+372236,243.75985,37.37661,20160527.42,17.05,1605271380704109512,yes,10951,no,2016-09-03,10951,yes,HPM, LHS_3170      ,CSS,4
212,CSS160527:153151+372448,232.96435,37.41322,20160527.39,16.19,1605271380674109645,yes,10964,no,2016-07-15,10964,yes,SN," (ASASSN) SDSS mag 18,4   ",CSS,5
213,CSS160527:180845+342724,272.18638,34.45669,20160527.35,17.43,1605271350814117609,no,11760,no,2016-11-08,11760,yes,CV," mag >21,5     ",CSS,2
214,CSS160526:151425+302334,228.60525,30.39268,20160526.34,17.73,1605261290724127882,yes,12788,no,2016-07-11,12788,yes,HPM, LHS_3042      ,CSS,4
215,CSS160526:131442+084640,198.6763,8.77765,20160526.22,18.76,1605261090714104635,yes,10463,no,2016-07-15,10463,yes,SN," SDSS mag 21,9    ",CSS,5
216,CSS160526:113311+060248,173.297,6.04675,20160526.16,19.43,1605261070624105685,yes,10568,no,2016-06-15,10568,yes,SN," SDSS mag >22,5    ",CSS,5
217,CSS160525:154409+502351,236.03911000000002,50.39758,20160525.25,16.08,1605251490574133437,yes,13343,no,2016-07-09,13343,yes,Flare," SDSS mag 18,1    ",CSS,3
218,CSS160525:150547+182033,226.44779,18.3426,20160525.36,18.65,1605251180784118560,yes,11856,no,2016-09-05,11856,yes,SN," SDSS mag 20,7    ",CSS,5
219,CSS160516:144053+500826,220.22222000000002,50.14056,20160516.24,14.41,1605161490534127874,yes,12787,no,2016-07-13,12787,yes,HPM, G_200-54      ,CSS,4
220,CSS160514:174804+462350,267.01556,46.39711,20160514.39,16.78,1605141460674129301,yes,12930,no,2016-11-04,12930,yes,HPM," SDSS mag 17,3    ",CSS,4
221,CSS160514:173757+462138,264.48731000000004,46.36042,20160514.39,18.87,1605141460674128707,no,12870,no,2016-11-04,12870,yes,SN, (PS16ccs) mag 18    ,CSS,5
222,CSS160514:120107+385236,180.27921,38.87672,20160514.23,19.21,1605141380524125850,yes,12585,no,2016-05-31,12585,yes,SN, SDSS mag >22    ,CSS,5
223,CSS160514:152521+245551,231.33588999999998,24.930770000000003,20160514.33,18.47,1605141230764138402,yes,13840,no,2016-07-11,13840,yes,HPM," SDSS mag 20,5    ",CSS,4
224,CSS160514:135905+173803,209.76875,17.63429,20160514.34,18.86,1605141180724109433,yes,10943,no,2016-06-03,10943,yes,AGN," SDSS mag 19,5    ",CSS,0
225,CSS160513:153303+343809,233.26317000000003,34.63593,20160513.38,18.97,1605131350694112265,yes,11226,no,2016-07-15,11226,yes,AGN," mag 20,9     ",CSS,0
226,CSS160513:171024+262348,257.59972,26.39677,20160513.44,17.05,1605131260844127527,yes,12752,no,2016-10-12,12752,yes,SN," (2016ccj) SDSS mag 18,0   ",CSS,5
227,CSS160513:170606+255153,256.52558,25.86482,20160513.44,18.76,1605131260834111193,yes,11119,no,2016-10-11,11119,yes,CV," SDSS mag 21,3    ",CSS,2
228,CSS160511:124759+094008,191.99653,9.66879,20160511.3,13.05,1605111090684118380,yes,11838,no,2016-05-26,11838,yes,HPM, Wolf_438      ,CSS,4
229,CSS160510:215251+214945,328.21184,21.82911,20160510.47,18.56,1605101211114154128,yes,15412,no,2016-11-05,15412,yes,SN, SDSS mag 22    ,CSS,5
230,CSS160510:145942+040508,224.92538,4.0856699999999995,20160510.3,17.54,1605101040804123978,yes,12397,no,2016-07-07,12397,yes,SN," (2016bli) SDSS mag 17,6   ",CSS,5
231,CSS160510:104257+013831,160.73575,1.6420099999999997,20160510.22,19.06,1605101010584124257,yes,12425,no,2016-05-28,12425,yes,SN," SDSS mag 22,0    ",CSS,5
232,CSS160509:145038+640329,222.66002000000003,64.05805,20160509.39,14.46,1605091630384130020,no,13002,no,2016-07-10,13002,yes,CV," KV_Dra mag 17,3    ",CSS,2
233,CSS160509:164522-132006,251.3405,-13.33492,20160509.42,16.66,1605090120884129891,no,12989,no,2016-06-14,12989,yes,HPM, 2MASS_J164522      ,CSS,4
234,CSS160508:124827+642837,192.1118,64.47695,20160508.25,18.53,1605081630324133512,yes,13351,no,2016-06-15,13351,yes,SN," SDSS mag 22,4    ",CSS,5
235,CSS160508:141740+104903,214.41619,10.81756,20160508.39,20.03,1605081090764135686,yes,13568,no,2016-07-09,13568,yes,Blazar," 87GB_1415 SDSS mag 20,2   ",CSS,1
236,CSS160508:082549+075515,126.45363,7.92088,20160508.15,18.06,1605081070454144230,yes,14423,no,2016-11-09,14423,yes,SN," SDSS mag 20,4    ",CSS,5
237,CSS160506:123257+461032,188.23584,46.17542,20160506.23,19.42,1605061460484115097,yes,11509,no,2016-06-13,11509,yes,SN," (AT2016buy) SDSS mag 22,2   ",CSS,5
238,CSS160506:154311+433552,235.794,43.59787,20160506.34,19.33,1605061430634121570,yes,12157,no,2016-07-14,12157,yes,SN," SDSS mag 21,1    ",CSS,5
239,CSS160506:131913+450511,199.80411999999998,45.08651,20160506.22,14.06,1605061430534141311,yes,14131,no,2016-07-10,14131,yes,HPM, GJ_2100      ,CSS,4
240,CSS160506:130859+435756,197.24743999999998,43.96559,20160506.22,17.5,1605061430534126099,yes,12609,no,2016-07-10,12609,yes,Flare," SDSS mag 21,0    ",CSS,3
241,CSS160506:133716+350056,204.31581,35.0156,20160506.26,15.68,1605061350614117502,yes,11750,no,2016-07-14,11750,yes,HPM, LHS_356      ,CSS,4
242,CSS160505:105134+142348,162.89325,14.39669,20160505.19,19.35,1605051150574104178,yes,10417,no,2016-06-14,10417,yes,SN?," SDSS mag 21,6    ",CSS,5
243,CSS160505:155030-001418,237.62627,-0.23824,20160505.32,17.44,1605050010854156077,yes,15607,no,2016-07-01,15607,yes,CV," (Wils) SDSS mag 21,6   ",CSS,2
244,CSS160503:094305+455710,145.77136000000002,45.95276,20160503.15,18.83,1605031460374110588,yes,11058,no,2016-11-08,11058,yes,Flare," SDSS mag 20,7    ",CSS,3
245,CSS160503:115500+225512,178.7495,22.91992,20160503.21,19.41,1605031230594104988,yes,10498,no,2016-06-14,10498,yes,Flare," SDSS mag 21,4    ",CSS,3
246,CSS160503:115029+223644,177.61915,22.61223,20160503.21,18.52,1605031230594100807,yes,10080,no,2016-06-14,10080,yes,SN," SDSS mag 20,7    ",CSS,5
247,CSS160503:110955+171543,167.48119,17.26207,20160503.24,19.0,1605031180584104729,yes,10472,no,2016-06-05,10472,yes,SN," SDSS mag 21,7    ",CSS,5
248,CSS160503:154048-234317,235.19825,-23.72135,20160503.35,18.71,1605030230784167477,no,16747,no,2016-05-16,16747,yes,Unknown, mag >21     ,CSS,6
249,CSS160503:153646-222951,234.19155,-22.49742,20160503.35,17.67,1605030210794103494,no,10349,no,2016-05-29,10349,yes,CV," mag 20,5     ",CSS,2
250,CSS160503:164816-060607,252.06517000000002,-6.10192,20160503.41,17.05,1605030070894187198,yes,18719,no,2016-07-11,18719,yes,CV," mag 18,5     ",CSS,2
251,CSS160430:153851-053413,234.71428999999998,-5.57015,20160430.39,18.47,1604300040844101938,no,10193,no,2016-09-03,10193,yes,SN, mag >21     ,CSS,5
252,CSS160430:161028-004114,242.61706,-0.68729,20160430.41,16.67,1604300010874152122,yes,15212,no,2016-09-02,15212,yes,HPM, LSR_J1610-0040      ,CSS,4
253,CSS160429:142624-133325,216.59909,-13.557020000000001,20160429.28,18.54,1604290120764109443,no,10944,no,2016-06-02,10944,yes,SN, CFHT mag 23    ,CSS,5
254,CSS160429:133002-084233,202.50656,-8.70925,20160429.25,12.77,1604290090724146073,no,14607,no,2016-07-06,14607,yes,HPM, Ross_476      ,CSS,4
255,CSS160429:135218-041201,208.0731,-4.20019,20160429.22,19.43,1604290040744122717,yes,12271,no,2016-07-06,12271,yes,SN," SDSS mag 22,5    ",CSS,5
256,CSS160428:155725+525941,239.35508,52.99462,20160428.33,18.3,1604281520544131783,yes,13178,no,2016-07-09,13178,yes,SN," SDSS mag 20,0    ",CSS,5
257,CSS160428:132307+523857,200.78014,52.64905,20160428.35,17.41,1604281520464123115,yes,12311,no,2016-07-10,12311,yes,SN," SDSS mag 20,0    ",CSS,5
258,CSS160427:143833+413323,219.63827,41.55638,20160427.38,14.9,1604271400614126166,yes,12616,no,2016-07-12,12616,yes,HPM, LHS_2958      ,CSS,4
259,CSS160427:143435+220250,218.64697999999999,22.04725,20160427.28,18.85,1604271210744131444,yes,13144,no,2016-07-13,13144,yes,HPM, 2MASS_J143436      ,CSS,4
260,CSS160427:140120+203240,210.33396000000002,20.544320000000003,20160427.25,20.11,1604271210714110765,yes,11076,no,2016-06-03,11076,yes,AGN," SDSS mag 21,3    ",CSS,0
261,CSS160427:134449+210448,206.20238,21.08,20160427.25,17.33,1604271210704117810,yes,11781,no,2016-07-15,11781,yes,SN," SDSS mag 19,6    ",CSS,5
262,CSS160427:140959+174549,212.49542000000002,17.76349,20160427.28,15.97,1604271180734110639,yes,11063,no,2016-06-03,11063,yes,SN," (MASTER) SDSS mag 13,2   ",CSS,5
263,CSS160426:132600+040538,201.50183,4.09401,20160426.28,18.69,1604261040724116384,yes,11638,no,2016-06-05,11638,yes,SN," SDSS mag 22,5    ",CSS,5
264,CSS160426:120557-064130,181.48683,-6.6918,20160426.24,18.72,1604260070654121884,no,12188,no,2016-06-06,12188,yes,SN," (AT2016bxk) mag 20,5    ",CSS,5
265,CSS160425:105445+065935,163.68571,6.99292,20160425.14,18.98,1604251070584119711,yes,11971,no,2016-11-05,11971,yes,SN," SDSS mag 21,6    ",CSS,5
266,CSS160419:181007+402326,272.5272,40.39042,20160419.46,13.86,1604191400754124977,no,12497,no,2016-10-19,12497,yes,HPM, LHS_3365      ,CSS,4
267,CSS160419:171247+411139,258.19517,41.19413,20160419.34,18.2,1604191400724134203,yes,13420,no,2016-10-09,13420,yes,Unknown, SDSS mag >22    ,CSS,6
268,CSS160419:085229+020103,133.11973,2.01743,20160419.18,18.35,1604191010484130973,yes,13097,no,2016-04-19,13097,yes,CV?," SDSS mag 21,6    ",CSS,2
269,CSS160419:154318-201552,235.82507,-20.264329999999998,20160419.38,12.69,1604190210804167538,yes,16753,no,2016-05-16,16753,yes,HPM, LHS_406      ,CSS,4
270,CSS160419:165534-082355,253.89314,-8.39869,20160419.42,13.82,1604190070904103478,yes,10347,no,2016-08-30,10347,yes,HPM, GJ_644C      ,CSS,4
271,CSS160418:155853+581859,239.71967,58.31649,20160418.41,14.21,1604181570484127970,yes,12797,no,2016-07-09,12797,yes,HPM, LHS_3139      ,CSS,4
272,CSS160418:101916+590742,154.81769,59.12826999999999,20160418.25,19.28,1604181570314131003,yes,13100,no,2016-11-08,13100,yes,SN," UGC5564 SDSS mag 14,3   ",CSS,5
273,CSS160418:091746+582503,139.44173999999998,58.41738,20160418.26,13.48,1604181570284122757,yes,12275,no,2016-10-23,12275,yes,HPM, LHS_265      ,CSS,4
274,CSS160417:140722+392349,211.84145,39.397,20160417.31,14.6,1604171380614134615,yes,13461,no,2016-07-14,13461,yes,HPM, LHS_2861      ,CSS,4
275,CSS160417:133446+135114,203.68962,13.853810000000001,20160417.33,16.0,1604171120724134433,yes,13443,no,2016-07-04,13443,yes,SN, (2016bln) NGC5221     ,CSS,5
276,CSS160416:155229+481252,238.11985,48.21454,20160416.43,17.56,1604161490574103760,yes,10376,no,2016-07-09,10376,yes,SN," SDSS mag 19,7    ",CSS,5
277,CSS160416:151459+484805,228.7473,48.801359999999995,20160416.37,19.2,1604161490554110636,yes,11063,no,2016-07-12,11063,yes,HPM, 2MASS_J15150      ,CSS,4
278,CSS160416:144706+460322,221.77296,46.05615,20160416.38,18.33,1604161460564112459,yes,11245,no,2016-07-12,11245,yes,SN," (Gaia16ajn) SDSS mag 20,6   ",CSS,5
279,CSS160416:161425+021439,243.60287000000002,2.24427,20160416.45,13.73,1604161010874153388,yes,15338,no,2016-09-02,15338,yes,HPM, LHS_414      ,CSS,4
280,CSS160416:161607+020022,244.03095,2.00621,20160416.45,19.12,1604161010874147436,yes,14743,no,2016-09-02,14743,yes,SN?," mag 21,0     ",CSS,5
281,CSS160415:162052+230052,245.21766000000002,23.01434,20160415.48,18.23,1604151230814108369,yes,10836,no,2016-09-25,10836,yes,Flare," SDSS mag 20,3    ",CSS,3
282,CSS160415:142810+233031,217.04185,23.50856,20160415.33,17.82,1604151230724114153,yes,11415,no,2016-07-13,11415,yes,Flare," SDSS mag 21,4    ",CSS,3
283,CSS160415:152333+092125,230.88776000000001,9.356860000000001,20160415.4,17.04,1604151090824116680,yes,11668,no,2016-07-07,11668,yes,SN," (Master) SDSS mag 13,6   ",CSS,5
284,CSS160414:103727+020632,159.36068,2.1088,20160414.16,18.29,1604141010574127662,yes,12766,no,2016-05-28,12766,yes,SN," SDSS mag 20,6    ",CSS,5
285,CSS160414:154655-121454,236.73013999999998,-12.24847,20160414.44,17.29,1604140120834153479,no,15347,no,2016-05-28,15347,yes,CV," mag 19,5     ",CSS,2
286,CSS160414:122625-113303,186.60596,-11.55091,20160414.23,13.91,1604140120664136865,no,13686,no,2016-06-06,13686,yes,CV, (ASASSN) mag 21    ,CSS,2
287,CSS160413:163447+321843,248.69423999999998,32.31199,20160413.46,16.81,1604131320764126745,yes,12674,no,2016-10-11,12674,yes,CV," SDSS mag 22,5    ",CSS,2
288,CSS160413:101312+090950,153.29871,9.163860000000001,20160413.19,17.91,1604131090554109962,yes,10996,no,2016-06-05,10996,yes,SN," SDSS mag 20,2    ",CSS,5
289,CSS160413:130648+015859,196.70203999999998,1.98312,20160413.3,19.65,1604131010704131786,yes,13178,no,2016-07-07,13178,yes,SN?, SDSS mag >22    ,CSS,5
290,CSS160406:181252+330407,273.21855,33.068529999999996,20160406.46,15.79,1604061320844170620,no,17062,no,2016-10-12,17062,yes,CV," mag 17,7     ",CSS,2
291,CSS160406:131556+092754,198.9844,9.46503,20160406.37,19.38,1604061090714114040,yes,11404,no,2016-07-15,11404,yes,SN," SDSS mag 20,9    ",CSS,5
292,CSS160406:141532+043919,213.88231000000002,4.65528,20160406.39,12.77,1604061040774129136,yes,12913,no,2016-07-06,12913,yes,HPM, L_1052-3      ,CSS,4
293,CSS160405:135249+664857,208.20533,66.81594,20160405.25,13.89,1604051660324123180,yes,12318,no,2016-07-10,12318,yes,HPM, LHS_2819      ,CSS,4
294,CSS160405:164110+505820,250.29046,50.97214,20160405.39,17.96,1604051520574102432,yes,10243,no,2016-10-22,10243,yes,CV, SDSS mag >22    ,CSS,2
295,CSS160405:083052+361245,127.71741000000002,36.212559999999996,20160405.14,17.62,1604051350384130367,yes,13036,no,2016-11-10,13036,yes,HPM, LHS_2023      ,CSS,4
